Year,publications_count,review_publications_count,Term,general_publication,norm_publications_count,norm_review_publications_count
1992,229,2,Tissue engineering,106730,214.5601049,1.873887379
1993,235,1,Tissue engineering,108658,216.2749176,0.920318798
1994,316,4,Tissue engineering,111832,282.5667072,3.576793762
1995,340,1,Tissue engineering,115112,295.3645146,0.86871916
1996,388,4,Tissue engineering,115939,334.658743,3.450090134
1997,444,5,Tissue engineering,117129,379.0692314,4.26879765
1998,597,3,Tissue engineering,119923,497.8194341,2.501605197
1999,772,13,Tissue engineering,122451,630.4562641,10.61649149
2000,995,8,Tissue engineering,130806,760.6684709,6.115927404
2001,1147,10,Tissue engineering,138691,827.0183357,7.210273197
2002,1629,19,Tissue engineering,146196,1114.257572,12.99625161
2003,2024,24,Tissue engineering,154765,1307.789229,15.50738216
2004,2687,40,Tissue engineering,160137,1677.938265,24.97861206
2005,3242,25,Tissue engineering,170885,1897.182316,14.62972174
2006,3842,37,Tissue engineering,180671,2126.517261,20.4792136
2007,4209,49,Tissue engineering,188551,2232.287286,25.98766382
2008,4571,54,Tissue engineering,196269,2328.946497,27.51325986
2009,5263,34,Tissue engineering,203017,2592.39374,16.74736598
2010,6226,57,Tissue engineering,216728,2872.725259,26.30024731
2011,6607,51,Tissue engineering,232342,2843.652891,21.9504007
2012,7321,62,Tissue engineering,241762,3028.184744,25.64505588
2013,8540,79,Tissue engineering,248897,3431.138182,31.74003704
2014,10374,92,Tissue engineering,254553,4075.379194,36.1417858
2015,11783,113,Tissue engineering,259568,4539.465574,43.53387166
2016,12966,140,Tissue engineering,256486,5055.24668,54.58387592
2017,14237,137,Tissue engineering,258814,5500.861623,52.93376711
2018,15262,200,Tissue engineering,265322,5752.25575,75.38010418
2019,16357,181,Tissue engineering,270751,6041.344261,66.85109196
2020,18146,198,Tissue engineering,276851,6554.428194,71.51861471
2021,20186,265,Tissue engineering,267283,7552.294759,99.14584916
2022,19967,249,Tissue engineering,245193,8143.380928,101.5526544
1961,2,0,language model,12059,16.58512314,0
1963,3,0,language model,6379,47.02931494,0
1964,8,0,language model,15246,52.47277975,0
1965,13,0,language model,20298,64.04571879,0
1966,13,0,language model,27006,48.13745094,0
1967,35,0,language model,32598,107.3685502,0
1968,39,0,language model,36388,107.1781906,0
1969,42,1,language model,39956,105.1156272,2.502753028
1970,38,0,language model,42052,90.36431085,0
1971,41,0,language model,45217,90.6738616,0
1972,66,0,language model,48950,134.8314607,0
1973,61,0,language model,52179,116.9052684,0
1974,60,0,language model,55868,107.3960049,0
1975,74,1,language model,56626,130.6820189,1.765973228
1976,74,0,language model,56882,130.0938786,0
1977,72,0,language model,57988,124.1636201,0
1978,77,0,language model,60713,126.8262151,0
1979,86,0,language model,64078,134.2114298,0
1980,104,0,language model,65542,158.6768789,0
1981,103,0,language model,67283,153.0847317,0
1982,123,0,language model,71950,170.95205,0
1983,159,0,language model,75288,211.1890341,0
1984,171,1,language model,78182,218.7204216,1.279066793
1985,193,0,language model,80753,239.0004087,0
1986,171,0,language model,82999,206.0265786,0
1987,168,3,language model,86514,194.1882239,3.467646855
1988,197,1,language model,93174,211.4323738,1.073260781
1989,231,1,language model,100244,230.4377319,0.997565939
1990,270,2,language model,105519,255.8780883,1.895393247
1991,285,4,language model,105693,269.6488888,3.784545807
1992,319,2,language model,106730,298.885037,1.873887379
1993,360,3,language model,108658,331.3147674,2.760956395
1994,384,1,language model,111832,343.3722012,0.894198441
1995,406,3,language model,115112,352.6999792,2.606157481
1996,438,5,language model,115939,377.7848696,4.312612667
1997,547,9,language model,117129,467.006463,7.683835771
1998,641,8,language model,119923,534.5096437,6.670947191
1999,701,9,language model,122451,572.4738875,7.349878727
2000,783,10,language model,130806,598.5963947,7.644909255
2001,857,10,language model,138691,617.920413,7.210273197
2002,791,8,language model,146196,541.0544748,5.47210594
2003,1043,15,language model,154765,673.924983,9.69211385
2004,1182,12,language model,160137,738.1179865,7.493583619
2005,1478,29,language model,170885,864.9091494,16.97047722
2006,1622,17,language model,180671,897.7644448,9.40936841
2007,1773,25,language model,188551,940.3291417,13.25901215
2008,1905,25,language model,196269,970.6066674,12.73762031
2009,2147,42,language model,203017,1057.546905,20.68792269
2010,2255,32,language model,216728,1040.474696,14.76505112
2011,2481,49,language model,232342,1067.822434,21.08960067
2012,2756,68,language model,241762,1139.964097,28.12683548
2013,2919,64,language model,248897,1172.77428,25.71344773
2014,3128,71,language model,254553,1228.820717,27.89203034
2015,3411,85,language model,259568,1314.106515,32.74671762
2016,3394,69,language model,256486,1323.269106,26.90205313
2017,3627,86,language model,258814,1401.392506,33.22849614
2018,3960,99,language model,265322,1492.526063,37.31315157
2019,4510,113,language model,270751,1665.737153,41.7357646
2020,5125,137,language model,276851,1851.176264,49.48510209
2021,6254,136,language model,267283,2339.84204,50.88239806
2022,7440,165,language model,245193,3034.344374,67.29392764
2023,4276,99,language model,110164,3881.485785,89.86601794
1952,2,0,Ligase,6698,29.8596596,0
1954,2,0,Ligase,8413,23.77273268,0
1955,4,0,Ligase,9064,44.13062665,0
1956,5,0,Ligase,9465,52.8262018,0
1957,4,0,Ligase,10057,39.77329223,0
1958,7,0,Ligase,9778,71.58928206,0
1959,8,0,Ligase,10378,77.08614377,0
1960,18,0,Ligase,11378,158.2000352,0
1961,13,0,Ligase,12059,107.8033004,0
1962,45,0,Ligase,8209,548.1788281,0
1963,141,0,Ligase,6379,2210.377802,0
1964,207,0,Ligase,15246,1357.733176,0
1965,221,0,Ligase,20298,1088.777219,0
1966,266,0,Ligase,27006,984.9663038,0
1967,330,0,Ligase,32598,1012.332045,0
1968,438,0,Ligase,36388,1203.693525,0
1969,485,0,Ligase,39956,1213.835219,0
1970,496,0,Ligase,42052,1179.492057,0
1971,479,0,Ligase,45217,1059.33609,0
1972,602,0,Ligase,48950,1229.826353,0
1973,572,0,Ligase,52179,1096.226451,0
1974,588,0,Ligase,55868,1052.480848,0
1975,621,1,Ligase,56626,1096.669374,1.765973228
1976,590,0,Ligase,56882,1037.234978,0
1977,551,0,Ligase,57988,950.1965924,0
1978,510,1,Ligase,60713,840.0177886,1.647093703
1979,563,2,Ligase,64078,878.6166859,3.121196042
1980,529,2,Ligase,65542,807.1160477,3.051478441
1981,557,1,Ligase,67283,827.8465586,1.486259531
1982,518,0,Ligase,71950,719.9444058,0
1983,527,1,Ligase,75288,699.9787483,1.328232919
1984,506,0,Ligase,78182,647.2077972,0
1985,569,0,Ligase,80753,704.6177851,0
1986,493,1,Ligase,82999,593.98306,1.204833793
1987,507,0,Ligase,86514,586.0323185,0
1988,554,1,Ligase,93174,594.5864726,1.073260781
1989,552,1,Ligase,100244,550.6563984,0.997565939
1990,612,2,Ligase,105519,579.9903335,1.895393247
1991,702,3,Ligase,105693,664.1877892,2.838409355
1992,669,1,Ligase,106730,626.8153284,0.93694369
1993,812,4,Ligase,108658,747.2988643,3.681275194
1994,896,2,Ligase,111832,801.2018027,1.788396881
1995,1036,3,Ligase,115112,899.9930502,2.606157481
1996,1126,10,Ligase,115939,971.2003726,8.625225334
1997,1311,8,Ligase,117129,1119.278744,6.830076241
1998,1470,7,Ligase,119923,1225.786546,5.837078792
1999,1619,12,Ligase,122451,1322.161518,9.799838303
2000,1824,15,Ligase,130806,1394.431448,11.46736388
2001,2173,28,Ligase,138691,1566.792366,20.18876495
2002,2328,15,Ligase,146196,1592.382829,10.26019864
2003,2534,23,Ligase,154765,1637.3211,14.86124124
2004,2954,33,Ligase,160137,1844.670501,20.60735495
2005,3309,42,Ligase,170885,1936.38997,24.57793253
2006,3748,36,Ligase,180671,2074.488988,19.92572134
2007,3923,44,Ligase,188551,2080.604187,23.33586138
2008,4115,47,Ligase,196269,2096.612303,23.94672618
2009,4451,59,Ligase,203017,2192.427235,29.06160568
2010,4716,57,Ligase,216728,2175.999409,26.30024731
2011,5164,51,Ligase,232342,2222.585671,21.9504007
2012,5540,61,Ligase,241762,2291.509832,25.23142595
2013,5582,63,Ligase,248897,2242.694769,25.31167511
2014,5737,55,Ligase,254553,2253.754621,21.60650238
2015,5713,46,Ligase,259568,2200.96468,17.72175307
2016,5703,77,Ligase,256486,2223.513174,30.02113176
2017,5499,58,Ligase,258814,2124.691864,22.409916
2018,5257,56,Ligase,265322,1981.366038,21.10642917
2019,5497,58,Ligase,270751,2030.278743,21.42189687
2020,5906,94,Ligase,276851,2133.277467,33.95328173
2021,5719,100,Ligase,267283,2139.679665,37.41352798
2022,5450,57,Ligase,245193,2222.738822,23.24699318
1951,5,0,hippocampus,2981,167.72895,0
1952,7,0,hippocampus,6698,104.5088086,0
1953,17,0,hippocampus,8102,209.8247346,0
1954,13,0,hippocampus,8413,154.5227624,0
1955,23,0,hippocampus,9064,253.7511033,0
1956,15,0,hippocampus,9465,158.4786054,0
1957,24,0,hippocampus,10057,238.6397534,0
1958,19,0,hippocampus,9778,194.3137656,0
1959,32,0,hippocampus,10378,308.3445751,0
1960,41,0,hippocampus,11378,360.3445245,0
1961,38,0,hippocampus,12059,315.1173397,0
1962,63,0,hippocampus,8209,767.4503594,0
1963,114,0,hippocampus,6379,1787.113968,0
1964,163,0,hippocampus,15246,1069.132887,0
1965,111,0,hippocampus,20298,546.8519066,0
1966,176,0,hippocampus,27006,651.7070281,0
1967,261,0,hippocampus,32598,800.6626173,0
1968,297,0,hippocampus,36388,816.2031439,0
1969,306,0,hippocampus,39956,765.8424267,0
1970,310,0,hippocampus,42052,737.1825359,0
1971,352,0,hippocampus,45217,778.4682752,0
1972,414,0,hippocampus,48950,845.7609806,0
1973,462,0,hippocampus,52179,885.4136722,0
1974,463,0,hippocampus,55868,828.7391709,0
1975,476,1,hippocampus,56626,840.6032565,1.765973228
1976,450,0,hippocampus,56882,791.1114236,0
1977,511,0,hippocampus,57988,881.2168035,0
1978,502,0,hippocampus,60713,826.841039,0
1979,627,0,hippocampus,64078,978.4949593,0
1980,674,1,hippocampus,65542,1028.348235,1.525739221
1981,796,1,hippocampus,67283,1183.062586,1.486259531
1982,874,1,hippocampus,71950,1214.732453,1.389854065
1983,982,2,hippocampus,75288,1304.324726,2.656465838
1984,1080,2,hippocampus,78182,1381.392136,2.558133586
1985,1181,1,hippocampus,80753,1462.484366,1.238344086
1986,1387,6,hippocampus,82999,1671.104471,7.229002759
1987,1409,10,hippocampus,86514,1628.638139,11.55882285
1988,1562,2,hippocampus,93174,1676.43334,2.146521562
1989,1930,3,hippocampus,100244,1925.302262,2.992697817
1990,2216,11,hippocampus,105519,2100.095717,10.42466286
1991,2345,14,hippocampus,105693,2218.689979,13.24591033
1992,2493,12,hippocampus,106730,2335.800618,11.24332428
1993,2812,8,hippocampus,108658,2587.936461,7.362550387
1994,2996,11,hippocampus,111832,2679.018528,9.836182846
1995,2995,16,hippocampus,115112,2601.813886,13.89950657
1996,3165,21,hippocampus,115939,2729.883818,18.1129732
1997,3359,15,hippocampus,117129,2867.778262,12.80639295
1998,3529,30,hippocampus,119923,2942.72158,25.01605197
1999,3651,26,hippocampus,122451,2981.600804,21.23298299
2000,3720,27,hippocampus,130806,2843.906243,20.64125499
2001,3676,21,hippocampus,138691,2650.496427,15.14157371
2002,3793,35,hippocampus,146196,2594.462229,23.94046349
2003,4091,22,hippocampus,154765,2643.362517,14.21510031
2004,4480,38,hippocampus,160137,2797.604551,23.72968146
2005,4803,28,hippocampus,170885,2810.662141,16.38528835
2006,5366,35,hippocampus,180671,2970.039464,19.37222908
2007,5459,32,hippocampus,188551,2895.237893,16.97153555
2008,5696,40,hippocampus,196269,2902.139411,20.38019249
2009,5786,28,hippocampus,203017,2850.007635,13.79194846
2010,6495,30,hippocampus,216728,2996.84397,13.84223543
2011,6728,40,hippocampus,232342,2895.731293,17.21600055
2012,7460,40,hippocampus,241762,3085.679304,16.54519734
2013,7828,57,hippocampus,248897,3145.076076,22.90103939
2014,7988,45,hippocampus,254553,3138.049836,17.6780474
2015,8399,50,hippocampus,259568,3235.760957,19.26277507
2016,8272,53,hippocampus,256486,3225.127297,20.66389589
2017,8434,52,hippocampus,258814,3258.710889,20.09164883
2018,8530,70,hippocampus,265322,3214.961443,26.38303646
2019,8633,60,hippocampus,270751,3188.538546,22.16058297
2020,8927,56,hippocampus,276851,3224.478149,20.22748699
2021,9074,69,hippocampus,267283,3394.903529,25.81533431
2022,8108,75,hippocampus,245193,3306.78282,30.58814893
1951,246,0,Oxidoreductase,2981,8252.264341,0
1952,336,0,Oxidoreductase,6698,5016.422813,0
1953,382,0,Oxidoreductase,8102,4714.885214,0
1954,361,0,Oxidoreductase,8413,4290.978248,0
1955,428,0,Oxidoreductase,9064,4721.977052,0
1956,452,0,Oxidoreductase,9465,4775.488642,0
1957,574,0,Oxidoreductase,10057,5707.467436,0
1958,575,0,Oxidoreductase,9778,5880.548169,0
1959,698,0,Oxidoreductase,10378,6725.766044,0
1960,926,0,Oxidoreductase,11378,8138.51292,0
1961,1154,0,Oxidoreductase,12059,9569.616054,0
1962,1258,0,Oxidoreductase,8209,15324.64368,0
1963,1901,0,Oxidoreductase,6379,29800.90923,0
1964,2573,0,Oxidoreductase,15246,16876.55779,0
1965,2502,0,Oxidoreductase,20298,12326.33757,0
1966,2850,0,Oxidoreductase,27006,10553.2104,0
1967,3399,1,Oxidoreductase,32598,10427.02006,3.067672863
1968,3951,0,Oxidoreductase,36388,10857.97516,0
1969,4477,0,Oxidoreductase,39956,11204.82531,0
1970,4761,0,Oxidoreductase,42052,11321.69695,0
1971,5093,1,Oxidoreductase,45217,11263.46286,2.2115576
1972,5803,0,Oxidoreductase,48950,11854.95403,0
1973,6311,3,Oxidoreductase,52179,12094.90408,5.74943943
1974,6648,1,Oxidoreductase,55868,11899.47734,1.789933414
1975,6617,4,Oxidoreductase,56626,11685.44485,7.063892911
1976,6136,11,Oxidoreductase,56882,10787.24377,19.33827924
1977,6128,6,Oxidoreductase,57988,10567.70366,10.34696834
1978,6178,7,Oxidoreductase,60713,10175.7449,11.52965592
1979,6391,4,Oxidoreductase,64078,9973.781953,6.242392085
1980,6547,7,Oxidoreductase,65542,9989.014678,10.68017454
1981,6579,11,Oxidoreductase,67283,9778.101452,16.34885484
1982,6732,10,Oxidoreductase,71950,9356.497568,13.89854065
1983,6956,12,Oxidoreductase,75288,9239.188184,15.93879503
1984,7218,19,Oxidoreductase,78182,9232.304111,24.30226906
1985,7709,17,Oxidoreductase,80753,9546.394561,21.05184947
1986,7543,21,Oxidoreductase,82999,9088.061302,25.30150966
1987,7739,14,Oxidoreductase,86514,8945.373003,16.18235199
1988,7909,23,Oxidoreductase,93174,8488.419516,24.68499796
1989,8629,21,Oxidoreductase,100244,8607.996489,20.94888472
1990,9516,24,Oxidoreductase,105519,9018.281068,22.74471896
1991,9751,33,Oxidoreductase,105693,9225.776541,31.22250291
1992,9618,46,Oxidoreductase,106730,9011.524407,43.09940973
1993,10511,50,Oxidoreductase,108658,9673.47089,46.01593992
1994,11422,51,Oxidoreductase,111832,10213.53459,45.60412047
1995,12301,55,Oxidoreductase,115112,10686.11439,47.77955383
1996,12855,70,Oxidoreductase,115939,11087.72717,60.37657734
1997,13345,72,Oxidoreductase,117129,11393.42093,61.47068617
1998,13993,198,Oxidoreductase,119923,11668.32051,165.105943
1999,14837,182,Oxidoreductase,122451,12116.68341,148.6308809
2000,16239,178,Oxidoreductase,130806,12414.56814,136.0793847
2001,17506,208,Oxidoreductase,138691,12622.30426,149.9736825
2002,18096,235,Oxidoreductase,146196,12377.90364,160.743112
2003,19351,234,Oxidoreductase,154765,12503.47301,151.1969761
2004,20106,283,Oxidoreductase,160137,12555.49935,176.7236803
2005,21392,265,Oxidoreductase,170885,12518.3603,155.0750505
2006,21838,291,Oxidoreductase,180671,12087.16396,161.0662475
2007,22550,285,Oxidoreductase,188551,11959.62896,151.1527385
2008,22863,271,Oxidoreductase,196269,11648.80852,138.0758041
2009,23338,248,Oxidoreductase,203017,11495.58904,122.1572578
2010,24463,276,Oxidoreductase,216728,11287.42018,127.3485659
2011,26212,273,Oxidoreductase,232342,11281.64516,117.4992038
2012,27399,253,Oxidoreductase,241762,11333.04655,104.6483732
2013,27094,259,Oxidoreductase,248897,10885.62739,104.0591088
2014,26191,281,Oxidoreductase,254553,10289.01643,110.3895849
2015,25584,239,Oxidoreductase,259568,9856.376749,92.07606485
2016,24223,233,Oxidoreductase,256486,9444.180189,90.84316493
2017,23053,226,Oxidoreductase,258814,8907.168855,87.32139683
2018,22582,215,Oxidoreductase,265322,8511.167562,81.03361199
2019,22202,228,Oxidoreductase,270751,8200.154385,84.21021529
2020,21409,221,Oxidoreductase,276851,7733.040516,79.82633258
2021,18942,210,Oxidoreductase,267283,7086.870471,78.56840877
2022,17785,169,Oxidoreductase,245193,7253.469716,68.92529558
2001,5,0,Carbon nanotube field-effect transistor,138691,3.605136599,0
2002,6,0,Carbon nanotube field-effect transistor,146196,4.104079455,0
2003,4,0,Carbon nanotube field-effect transistor,154765,2.584563693,0
2004,11,0,Carbon nanotube field-effect transistor,160137,6.869118317,0
2005,23,0,Carbon nanotube field-effect transistor,170885,13.459344,0
2006,25,0,Carbon nanotube field-effect transistor,180671,13.83730649,0
2007,30,1,Carbon nanotube field-effect transistor,188551,15.91081458,0.530360486
2008,44,0,Carbon nanotube field-effect transistor,196269,22.41821174,0
2009,60,0,Carbon nanotube field-effect transistor,203017,29.55417527,0
2010,85,0,Carbon nanotube field-effect transistor,216728,39.21966705,0
2011,70,0,Carbon nanotube field-effect transistor,232342,30.12800096,0
2012,62,1,Carbon nanotube field-effect transistor,241762,25.64505588,0.413629934
2013,63,2,Carbon nanotube field-effect transistor,248897,25.31167511,0.803545242
2014,67,1,Carbon nanotube field-effect transistor,254553,26.32064835,0.392845498
2015,57,3,Carbon nanotube field-effect transistor,259568,21.95956358,1.155766504
2016,56,2,Carbon nanotube field-effect transistor,256486,21.83355037,0.779769656
2017,53,0,Carbon nanotube field-effect transistor,258814,20.47802669,0
2018,42,0,Carbon nanotube field-effect transistor,265322,15.82982188,0
2019,42,0,Carbon nanotube field-effect transistor,270751,15.51240808,0
2020,49,1,Carbon nanotube field-effect transistor,276851,17.69905111,0.361205125
2021,53,0,Carbon nanotube field-effect transistor,267283,19.82916983,0
2022,48,2,Carbon nanotube field-effect transistor,245193,19.57641531,0.815683971
1951,683,0,prosthesis,2981,22911.77457,0
1952,617,0,prosthesis,6698,9211.704987,0
1953,680,0,prosthesis,8102,8392.989385,0
1954,653,0,prosthesis,8413,7761.797219,0
1955,620,0,prosthesis,9064,6840.247132,0
1956,354,0,prosthesis,9465,3740.095087,0
1957,419,0,prosthesis,10057,4166.252362,0
1958,368,0,prosthesis,9778,3763.550828,0
1959,470,0,prosthesis,10378,4528.810946,0
1960,527,0,prosthesis,11378,4631.745474,0
1961,607,0,prosthesis,12059,5033.584874,0
1962,738,0,prosthesis,8209,8990.132781,0
1963,1060,0,prosthesis,6379,16617.02461,0
1964,1449,0,prosthesis,15246,9504.132231,0
1965,1894,2,prosthesis,20298,9330.968568,9.853187506
1966,1760,1,prosthesis,27006,6517.070281,3.702880841
1967,2139,0,prosthesis,32598,6561.752255,0
1968,2380,0,prosthesis,36388,6540.617786,0
1969,2571,0,prosthesis,39956,6434.578036,0
1970,2710,0,prosthesis,42052,6444.402169,0
1971,2884,0,prosthesis,45217,6378.132118,0
1972,3261,0,prosthesis,48950,6661.899898,0
1973,3607,0,prosthesis,52179,6912.742674,0
1974,3603,3,prosthesis,55868,6449.130092,5.369800243
1975,3638,8,prosthesis,56626,6424.610603,14.12778582
1976,3403,7,prosthesis,56882,5982.560388,12.3061777
1977,3713,6,prosthesis,57988,6403.048907,10.34696834
1978,3816,5,prosthesis,60713,6285.309571,8.235468516
1979,4135,4,prosthesis,64078,6453.072818,6.242392085
